الشركة,المستودع,الصنف,الوصف,تاريخ القيد,تاريخ النظام,نوع الحركة,رقم الحركة,رقم سند متصل,الكمية,الرصيد,Column1
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000722,,-40,271,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000724,,-20,251,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000743,,-40,211,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000743,,-4,207,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000742,,-40,167,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000742,,-4,163,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000715,,-40,123,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000715,,-4,119,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000706,,-40,79,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000706,,-4,75,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000716,,-11,64,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000717,,-1,63,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تحويل دخول,26000136,FGWH,168,231,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000716,,-1,230,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/15/2026,2/15/2026,تسليم,26000717,,-11,219,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/16/2026,2/16/2026,تسليم,26001426,,1,220,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/16/2026,2/16/2026,تسليم,26001425,,-1,219,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/16/2026,2/16/2026,تحويل دخول,26000140,FGWH,52,271,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/17/2026,2/17/2026,تسليم,26000802,,-8,263,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/17/2026,2/17/2026,تسليم,26000802,,-80,183,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/18/2026,2/18/2026,تسليم,26000821,,-11,172,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/18/2026,2/18/2026,تسليم,26000821,,-1,171,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تسليم,26000860,,-7,164,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,مرتجع بيع,260048,,40,204,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,مرتجع بيع,260048,,4,208,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تحويل دخول,26000162,FGWH,188,396,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تحويل خروج,26000166,101,-60,336,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تحويل خروج,26000167,102,-32,304,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تسليم,26000860,,-60,244,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تسليم,26000859,,-7,237,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/19/2026,2/19/2026,تسليم,26000859,,-60,177,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/21/2026,2/21/2026,تسليم,26000874,,-4,173,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/21/2026,2/21/2026,تحويل دخول,26000176,FGWH,356,529,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/21/2026,2/21/2026,تسليم,26000873,,-12,517,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/21/2026,2/21/2026,تسليم,26000874,,-40,477,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/22/2026,2/22/2026,تسليم,26000907,,-4,473,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/22/2026,2/22/2026,تسليم,26000882,,-16,457,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/22/2026,2/22/2026,تحويل خروج,26000185,101,-36,421,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/22/2026,2/22/2026,تسليم,26000882,,-160,261,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/22/2026,2/22/2026,تسليم,26000907,,-40,221,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/23/2026,2/23/2026,تسليم,26000909,,-11,210,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/23/2026,2/23/2026,تسليم,26000909,,-1,209,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/23/2026,2/23/2026,تحويل خروج,26000190,MOHWH,-40,169,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/23/2026,2/23/2026,تسليم,26000911,,-4,165,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/23/2026,2/23/2026,تسليم,26000911,,-40,125,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/24/2026,2/24/2026,تحويل دخول,26000196,FGWH,316,441,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/24/2026,2/24/2026,تسليم,26000937,,-2,439,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/24/2026,2/24/2026,تسليم,26000935,,-200,239,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/24/2026,2/24/2026,تسليم,26000935,,-24,215,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/24/2026,2/24/2026,تسليم,26000937,,-22,193,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,2/26/2026,2/26/2026,تسليم,26000963,,-1,192,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تسليم,26000995,,-6,186,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تحويل خروج,26000221,101,-16,170,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تسليم,26000995,,-60,110,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تحويل خروج,26000222,103,-24,86,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تحويل دخول,26000224,FGWH,192,278,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تسليم,26000994,,-6,272,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/1/2026,3/1/2026,تسليم,26000994,,-60,212,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/4/2026,3/4/2026,تحويل دخول,26000241,FGWH,86,298,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/4/2026,3/4/2026,تسليم,26001072,26120010,-1,297,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/4/2026,3/4/2026,تسليم,26001072,26120010,-11,286,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/7/2026,3/7/2026,تحويل خروج,26000245,103,-24,262,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/9/2026,3/9/2026,تحويل خروج,26000254,103,-12,250,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/9/2026,3/9/2026,تحويل خروج,26000257,MOHWH,-60,190,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/10/2026,3/10/2026,تسليم,26001172,2610025,-2,188,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/10/2026,3/10/2026,تسليم,26001172,2610025,-22,166,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/11/2026,3/11/2026,مرتجع بيع,26000174,,80,246,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/11/2026,3/11/2026,مرتجع بيع,26000174,,8,254,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/11/2026,3/11/2026,تسليم,26001192,,-80,174,
MUWAQQAR,SAHABWH,1021024,الموسم حلاوة 6 كغم فستق 1*4,3/11/2026,3/11/2026,تسليم,26001192,,-8,166,
