ProductionOrderNo,OrderStatus,FinishedItemCode,FinishedItemName,OrderDate,TotalProducedQty,IssueDocumentNo,RawMaterialCode,RawMaterialName,ActualConsumedQty,UnitPrice,TotalMaterialCost,FromWarehouse
26001308,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,80,26001319,1181311,"جاط متعدد حلاوة 6 كغم (فستق،سادة،شوكولاتة) شفاف",80,0.487,38.96,PKGWH
26001308,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,80,26001319,1181111,"كرتون شيخ الكار حلاوة 6 كغم (فستق،سادة،شوكولاتة)",20,0.558,11.16,PKGWH
26001308,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,80,26001319,1181567,قواطع كرتون 6 كغم,20,0.065,1.3,PKGWH
26001309,Closed (مغلق),1021050,شيخ الكار حلاوة 800 غم سادة 1*12,6/14/2026,1800,26001320,1181113,"كرتون شيخ الكار حلاوة 700/800 غم (فستق،سادة،شوكولاتة،ملوكي) دمعة",150,0.197,29.55,PKGWH
26001309,Closed (مغلق),1021050,شيخ الكار حلاوة 800 غم سادة 1*12,6/14/2026,1800,26001320,1171022,حلاوة بلك سادة شيخ الكار,1440,0.732,1054.08,WIP
26001309,Closed (مغلق),1021050,شيخ الكار حلاوة 800 غم سادة 1*12,6/14/2026,1800,26001320,1181462,علب شيخ الكار حلاوة 800 غم سادة,1800,0.159,286.2,PKGWH
26001310,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,72,26001321,1171031,حلاوة بلك فستق شيخ الكار,432,0.933,403.056,WIP
26001310,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,72,26001321,1181311,"جاط متعدد حلاوة 6 كغم (فستق،سادة،شوكولاتة) شفاف",72,0.487,35.064,PKGWH
26001310,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,72,26001321,1181111,"كرتون شيخ الكار حلاوة 6 كغم (فستق،سادة،شوكولاتة)",18,0.558,10.044,PKGWH
26001310,Closed (مغلق),1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,6/14/2026,72,26001321,1181567,قواطع كرتون 6 كغم,18,0.065,1.17,PKGWH
26001311,Closed (مغلق),1021039,شيخ الكار حلاوة 700 غم فستق 1*12,6/14/2026,372,26001322,1181113,"كرتون شيخ الكار حلاوة 700/800 غم (فستق،سادة،شوكولاتة،ملوكي) دمعة",31,0.197,6.107,PKGWH
